Id,Name,Tax category,Created at,Updated at,Organization,Uuid
1256,Coleçăo,5,2023-08-25 20:42:06 UTC,2023-08-25 20:42:06 UTC,1,chin_301ccc12-6d9e-44c8-af29-dc28ad3a0340
1255,Zonadona,3,2023-08-25 20:41:22 UTC,2023-08-25 20:41:22 UTC,1,chin_ac08201a-63ac-4477-9a2d-deb0478a8c3c
1254,El Sazón de Doña Juana,3,2023-08-24 18:23:08 UTC,2023-08-24 18:23:08 UTC,1,chin_338fbe00-4f50-41ff-9bc3-cda9b3500e45
1253,Arepón,3,2023-08-24 18:22:45 UTC,2023-08-24 18:22:45 UTC,1,chin_81622e8c-a737-4243-bc7a-e3024f718907
1252,Pompis Store,5,2023-08-24 18:22:25 UTC,2023-08-24 18:22:25 UTC,1,chin_a2bdd9d3-45b4-450c-a896-73fa35e51ebc
1251,Don Tito Restaurant & Music Hall,3,2023-08-24 18:21:57 UTC,2023-08-24 18:21:57 UTC,1,chin_17ab79a9-1948-4387-bc48-16bac8f8ff5b
1250,Dreams Come True By Yazmin,5,2023-08-24 18:21:36 UTC,2023-08-24 18:21:36 UTC,1,chin_e691a5e9-40ad-4db0-a941-5bbc393dcd62
1249,El Tropezón Bar & Restaurant,3,2023-08-22 08:15:12 UTC,2023-08-22 08:15:12 UTC,1,chin_54de7ea7-c467-49fd-b951-6af580741d6a
1248,MW Closet PR Men's Boutique,5,2023-08-22 08:14:43 UTC,2023-08-22 08:14:43 UTC,1,chin_0518bd4f-6a66-4e55-bae2-b0f695214f55
1247,Salsipuedes Restaurant,7,2023-08-21 21:23:07 UTC,2023-08-21 21:23:07 UTC,2,chin_6b6fa353-b8ba-4c93-be5c-736607b943df
1246,Beauty and The Butcher's,7,2023-08-21 21:22:49 UTC,2023-08-21 21:22:49 UTC,2,chin_f4412088-28b6-422b-9234-f27cd57d25c3
1245,Ajisen Ramen,7,2023-08-21 21:22:15 UTC,2023-08-21 21:22:15 UTC,2,chin_9b57be67-7b5a-4eff-b0d8-6de90191c75d
1244,Ancon Hill Restaurant,7,2023-08-21 21:21:54 UTC,2023-08-21 21:21:54 UTC,2,chin_79ede455-f1e9-4b1d-a467-63f9de4384b5
1243,B-Dubs,7,2023-08-21 21:21:23 UTC,2023-08-21 21:21:23 UTC,2,chin_232941af-b430-4916-872e-4d5e2cbaa3ce
1242,Bubble Dogs Grooming & Pet Hotel,5,2023-08-21 16:23:41 UTC,2023-08-21 16:23:41 UTC,1,chin_3b197b6e-c412-457d-9710-5c0b99f297a7
1241,OMS PREMIUM SERVICES,5,2023-08-18 20:07:16 UTC,2023-08-18 20:07:16 UTC,1,chin_6ca476c3-f2b3-4fda-b077-828b0434bab7
1240,Taco Libre,3,2023-08-17 07:23:20 UTC,2023-08-17 07:23:20 UTC,1,chin_8829553e-b6c4-4c40-b188-6c5035143fe1
1239,Sushi Nami,3,2023-08-17 07:22:57 UTC,2023-08-17 07:22:57 UTC,1,chin_70dc6ca3-5469-4f6d-adeb-3cd7c15bd967
1238,Tapia Dely’s Pizza,3,2023-08-16 22:45:41 UTC,2023-08-16 22:45:41 UTC,1,chin_f7468b6a-2d18-41e5-a5af-ff3a5034a188
1237,Kiosko 6,3,2023-08-11 21:50:32 UTC,2023-08-11 21:50:32 UTC,1,chin_7b052691-698a-4dfc-97ca-07564da343cf
1236,Hot Run,3,2023-08-10 03:42:01 UTC,2023-08-10 03:42:01 UTC,1,chin_f4899a59-a643-4f05-91b9-4103bf11cc8e
1235,Mam's Skincare,5,2023-08-10 02:54:46 UTC,2023-08-10 02:54:46 UTC,1,chin_f74ce95b-15ad-4dae-8a5d-c6ee454cbd1d
1234,Club Mezcal,5,2023-08-08 08:34:06 UTC,2023-08-08 08:34:06 UTC,1,chin_206c7ec4-44b0-46d8-8bd1-7b540401b73a
1233,Los Tacos de Kiko,3,2023-08-04 15:25:55 UTC,2023-08-04 15:25:55 UTC,1,chin_55ce7758-a413-4744-af6d-92d1ada0c23e
1232,Migas,3,2023-08-04 15:25:31 UTC,2023-08-04 15:25:31 UTC,1,chin_60f45b1d-386b-441b-9512-d9f2b0df8dcd
1231,Chuck E. Cheese,7,2023-08-03 16:05:33 UTC,2023-08-03 16:05:33 UTC,2,chin_97c38264-7e2c-447c-ae26-a3d7e4e96988
1230,San Juan Marriott Other,5,2023-08-03 02:39:50 UTC,2023-08-03 02:39:50 UTC,1,chin_4718d42a-c35f-4d97-a4ef-2d1bb0d40df7
1229,San Juan Marriott Food,3,2023-08-03 02:12:34 UTC,2023-08-03 02:39:21 UTC,1,chin_3b47b9c5-0764-4725-a463-de7dfc8bc952
1228,conVIDA Cocktail Lounge,3,2023-08-03 02:12:02 UTC,2023-08-03 02:12:02 UTC,1,chin_b2ac02ea-7b6a-4996-9b9c-2fe34472fe73
1227,Naranja by Bely,5,2023-07-31 21:21:31 UTC,2023-07-31 21:21:31 UTC,1,chin_177ce052-b6d4-45b4-9c84-d15a5e84fb97
1226,Florpicaleo,3,2023-07-30 02:55:59 UTC,2023-07-30 02:55:59 UTC,1,chin_c1c1e0f4-4561-406a-9bd0-73e2e16f6433
1225,Los Cubaniche,3,2023-07-27 02:19:40 UTC,2023-07-27 02:19:40 UTC,1,chin_a5b12cc6-f710-4f85-849d-03e6f8e3a823
1224,Bienmesabe,3,2023-07-26 18:10:24 UTC,2023-07-26 18:10:24 UTC,1,chin_948c5a81-703a-4b6d-8d16-0efaebd6d3ab
1223,Summit Trampoline,5,2023-07-24 07:27:53 UTC,2023-07-24 07:27:53 UTC,1,chin_a09df9f8-3deb-435f-a32c-18de97b2caaa
1222,Catapult Adventure Park,5,2023-07-24 07:27:34 UTC,2023-07-24 07:27:34 UTC,1,chin_58356b46-73d7-48a7-aa26-ad3a649ee0de
1221,Altitude Trampoline Park,5,2023-07-24 07:27:10 UTC,2023-07-24 07:27:10 UTC,1,chin_8f681e81-a26b-4242-997d-40577c7eec2e
1220,Endémico,3,2023-07-21 18:35:19 UTC,2023-07-21 18:35:19 UTC,1,chin_d6b16359-749b-4afd-8673-9ddddebc5f3e
1219,Burger Box,3,2023-07-20 20:42:04 UTC,2023-07-20 20:42:04 UTC,1,chin_6839e776-80c5-4d68-83d8-960c4cc918d8
1218,La Marketa Express,5,2023-07-20 17:40:20 UTC,2023-07-20 17:40:20 UTC,1,chin_d7a3fd7e-c93f-4900-af94-a3d819c4670c
1217,Aqua Bar & Grill,3,2023-07-19 04:50:27 UTC,2023-07-19 04:50:27 UTC,1,chin_273d6124-239a-4fbd-8f46-dad35e879462
1216,El 368 Café,3,2023-07-18 17:25:25 UTC,2023-07-18 17:49:55 UTC,1,chin_a6486181-790f-4fbe-b9a5-623a1bef61c6
1215,Isla Sea Park,5,2023-07-18 17:24:37 UTC,2023-07-18 17:24:37 UTC,1,chin_f4b17086-e498-491c-aae5-bed7809cca37
1214,Crüda,3,2023-07-18 17:23:51 UTC,2023-07-18 17:23:51 UTC,1,chin_675ed059-8819-4fee-b3bb-f8ba5b241982
1213,Catala Eye Care,5,2023-07-18 17:23:26 UTC,2023-07-18 17:23:26 UTC,1,chin_5bf30bce-b79c-46b8-a675-5621871df1d9
1212,City Burger & Acaí Factory,3,2023-07-18 17:22:51 UTC,2023-07-18 17:22:51 UTC,1,chin_93e2ac17-6eb7-4d10-9135-53918811d219
1211,Bourbon Coffee Bar,3,2023-07-10 20:50:52 UTC,2023-07-10 20:53:01 UTC,1,chin_01fc3322-2739-4caa-bcdd-82b90f992591
1210,El Patio de La Jamaca,3,2023-07-10 20:41:59 UTC,2023-07-10 20:41:59 UTC,1,chin_4c189489-d29f-43a0-9f0c-0c05a75c2c5d
1209,Loraine Body Esthetique,5,2023-07-05 17:25:57 UTC,2023-07-05 17:25:57 UTC,1,chin_fd1a3ad9-a132-4033-9325-83c3fb640cff
1208,Naap Air Distributors Inc,5,2023-07-05 17:17:00 UTC,2023-07-05 17:17:00 UTC,1,chin_333e131a-c62b-4718-9e8c-2990cda3d10e
1207,PR Aesthetic Salón & Spa,5,2023-07-03 16:34:30 UTC,2023-07-03 16:34:30 UTC,1,chin_41fff86e-9bf8-4df8-997b-0487514369e0
1206,AM's Hair Studio,5,2023-07-03 15:51:55 UTC,2023-07-03 15:51:55 UTC,1,chin_e2ff2e89-a834-46b9-af72-65c5d2193919
1205,Lanco Paints & Sealers,5,2023-06-29 18:39:23 UTC,2023-06-29 18:39:23 UTC,1,chin_3414cb49-46a5-4dc3-b8f2-1ad9fa9008fa
1204,Martir's Pizza Bar & Rest.,3,2023-06-22 22:14:33 UTC,2023-06-22 22:14:33 UTC,1,chin_8d538b3b-dea9-413c-9892-6b6af6830bad
1203,Black Moon Studio,5,2023-06-22 22:05:18 UTC,2023-06-22 22:05:18 UTC,1,chin_d3853a3e-eec3-47b5-97e2-ec53c64ec0b3
1202,OfertaSimple,7,2023-06-21 18:11:18 UTC,2023-06-21 18:11:18 UTC,2,chin_bde14c26-3b47-4c92-b674-445d49c2abb7
1201,Maestra Vida,3,2023-06-20 22:27:25 UTC,2023-06-20 22:27:25 UTC,1,chin_c053bc31-0cc6-4ac1-a629-9030f7cb6f84
1200,Kondimento Restaurant,3,2023-06-20 22:25:26 UTC,2023-06-20 22:25:26 UTC,1,chin_e413623f-7a12-482d-ba05-b558e93ad4d9
1199,O2 Esthetic & Spa,5,2023-06-20 22:24:46 UTC,2023-06-20 22:24:46 UTC,1,chin_53aa7261-87dd-4432-9965-616e944e08b5
1198,GA Quality Scholar and Office,5,2023-06-09 16:41:25 UTC,2023-06-09 16:41:25 UTC,1,chin_b2c6e933-f751-4cea-89f3-daf1680f8b18
1197,La Rolina Pizza & Bar,3,2023-06-09 16:40:55 UTC,2023-06-10 05:10:58 UTC,1,chin_149c31ec-ff47-41fc-b331-1917cd701f10
1196,Azoah Cafe,3,2023-06-09 16:40:28 UTC,2023-06-09 16:40:28 UTC,1,chin_e47cc03a-86a7-4e85-afaa-c00db945ee14
1195,Vamos Pa’ PR,3,2023-06-05 15:13:07 UTC,2023-06-05 15:13:07 UTC,1,chin_9c1fd98c-e408-48b8-bdb4-06c1f783bba4
1194,Panadería Laguna Gardens,3,2023-06-03 05:00:57 UTC,2023-06-03 05:00:57 UTC,1,chin_958e8656-df87-4ab7-8e66-9e2b4aaae654
1193,Pa'l Agua,5,2023-06-03 04:41:46 UTC,2023-06-03 04:41:46 UTC,1,chin_0113d8e4-45d5-47cd-ae10-cd5bf8c40bf0
1192,SUP Action,5,2023-06-03 04:29:06 UTC,2023-06-03 04:29:06 UTC,1,chin_a2c6fd7d-68ba-42ed-bdfb-ef6e6cc9502c
1191,Point 8,3,2023-05-30 00:54:41 UTC,2023-05-30 00:54:41 UTC,1,chin_698de7d3-56b4-459c-90a0-f38c69cf0bb9
1190,Pizza Pirata,3,2023-05-30 00:53:27 UTC,2023-05-30 00:53:27 UTC,1,chin_f9df1b71-71f0-47e9-b1a5-11a0e20885a9
1189,Sea Señor,3,2023-05-30 00:53:14 UTC,2023-05-30 00:53:14 UTC,1,chin_6fa878da-f84b-4179-9d62-c14672fcc7e3
1188,Kdena de Ahorros,5,2023-05-26 19:29:06 UTC,2023-05-26 19:29:06 UTC,1,chin_cd2ecf05-a7db-4f75-8f41-c431e4f50c22
1187,Hoco,5,2023-05-23 20:39:56 UTC,2023-05-23 20:39:56 UTC,1,chin_3f241270-4b7b-41ac-ae36-3c83fd270d7d
1186,Flip Flop Shops,5,2023-05-23 20:14:29 UTC,2023-05-23 21:24:45 UTC,1,chin_7a4ac531-980e-452a-be4e-b4bbdb78ccb3
1185,The Freaks Coffee Shop,3,2023-05-23 17:26:15 UTC,2023-05-23 17:26:15 UTC,1,chin_3062fac8-5ef6-46bc-9833-4b26be767b11
1184,Somos Playa,5,2023-05-23 17:25:56 UTC,2023-05-23 17:25:56 UTC,1,chin_aae3ded8-310c-40cc-89c9-3b556349b1a9
1183,Souvenir & Algo Más,5,2023-05-19 14:39:08 UTC,2023-05-19 14:39:08 UTC,1,chin_e37d7f83-c844-4949-90ae-ad60c91928e6
1182,Macro Meals PR Food Corp,3,2023-05-19 14:38:45 UTC,2023-05-19 14:38:45 UTC,1,chin_f483dbfd-096f-47e1-825e-8236dfdc7a53
1181,El Buen Gusto,3,2023-05-19 14:37:49 UTC,2023-05-19 14:37:49 UTC,1,chin_2585c265-b8b3-44b0-927b-b6a9170ed34f
1180,Marocha Cocina Creativa,3,2023-05-18 17:55:40 UTC,2023-05-18 17:55:40 UTC,1,chin_7dfacbf1-56ad-47e5-85c0-598e0b2e7a1c
1179,Punto y Coma,3,2023-05-11 14:10:56 UTC,2023-05-11 14:10:56 UTC,1,chin_382c3feb-95ae-4258-be41-f0b18dccd53f
1178,La Parrilla 153,3,2023-05-10 15:01:01 UTC,2023-05-10 15:01:01 UTC,1,chin_93b45f1f-a8bd-4022-adcc-81729033ab0f
1177,Grace Glamour Hair,5,2023-05-10 15:00:38 UTC,2023-05-10 15:00:38 UTC,1,chin_6d013f81-a52a-431e-8cbb-6aa0576d5073
1176,Gold Drops,5,2023-05-10 15:00:23 UTC,2023-05-10 15:00:23 UTC,1,chin_d598a0df-f38a-4f2f-a0e2-21b0e1c4995b
1175,His and Hers Salon,5,2023-05-10 14:55:27 UTC,2023-05-10 14:55:27 UTC,1,chin_cf7a673d-9219-4c27-9f09-f8ccf989099d
1174,Kundalini,3,2023-05-10 14:54:45 UTC,2023-05-10 14:54:45 UTC,1,chin_c2fe077c-fe6a-44a8-870c-d4819d91a145
1173,Paola's Beauty Studio,5,2023-05-10 14:53:40 UTC,2023-05-10 14:53:40 UTC,1,chin_60b32c86-603c-4113-bb19-be8d37778a31
1172,Koqueta's Fashion,5,2023-05-10 14:52:55 UTC,2023-05-10 14:52:55 UTC,1,chin_a6cad7d6-9e2b-4caf-95df-6e215a53a8b6
1171,Pocillos Coffee Bar,3,2023-05-10 14:51:17 UTC,2023-05-10 14:51:17 UTC,1,chin_9abcd727-76a4-4196-9a9d-834db6a8548c
1170,Piscolabis Food Truck,3,2023-05-10 14:51:00 UTC,2023-05-10 14:51:00 UTC,1,chin_b1eb6c09-774e-4ea9-a925-7c757a2b280e
1169,Vale Esthetic,5,2023-05-04 21:21:03 UTC,2023-05-04 21:21:03 UTC,1,chin_babedcbe-1701-4b1b-80ea-bceef8d6da02
1168,Del Encanto Cafe,3,2023-05-04 21:20:50 UTC,2023-05-04 21:20:50 UTC,1,chin_7219e57f-6370-464d-a01f-4a8d29df62ad
1167,La Llamarada Bar And Grill,3,2023-05-04 21:20:38 UTC,2023-05-04 21:20:38 UTC,1,chin_114a7130-5779-4ad8-859e-4567534958f8
1166,El Merendero Bar & Grill,3,2023-05-04 20:53:53 UTC,2023-05-04 20:53:53 UTC,1,chin_9578e74b-5667-4f65-ab93-b983fb36b253
1165,El Rancho Original,3,2023-04-21 19:17:22 UTC,2023-04-21 19:17:22 UTC,1,chin_4f458ff4-9950-407f-8d3b-95bfd5d7a6be
1164,Lechonera Los Amigos,3,2023-04-21 19:14:35 UTC,2023-04-21 19:14:35 UTC,1,chin_ca704f46-ad8a-4fcd-ac59-7a02348db07f
1163,Cafe Prieto,3,2023-04-21 19:06:28 UTC,2023-04-21 19:06:28 UTC,1,chin_383d017d-9875-499d-a39e-28794b159fde
1162,Ferreterías del Caribe,5,2023-04-21 19:02:06 UTC,2023-04-21 19:02:06 UTC,1,chin_54d4ce77-0a58-4a01-a38a-23e0b29c13c6
1161,D' Flash Car Wash,5,2023-04-21 18:54:41 UTC,2023-04-21 18:54:41 UTC,1,chin_529923f3-bb96-4696-aa98-be8e885d09f0
1160,Pan Pan Pizza Santurce,3,2023-04-21 18:44:30 UTC,2023-04-21 18:44:30 UTC,1,chin_e19c161c-481b-4bcd-98ee-e634b71d1c3b
1159,GlendaS Beauty Salon,5,2023-04-21 18:08:55 UTC,2023-04-21 18:08:55 UTC,1,chin_cf17773f-08d6-47fe-a7b7-003a839546a1
1158,A’ Rueda Coffee,3,2023-04-21 17:49:24 UTC,2023-04-21 17:49:24 UTC,1,chin_75eca6a4-2f86-44f2-acaa-00483de9415d
1157,Modaflowers,5,2023-04-20 22:32:00 UTC,2023-04-20 22:32:00 UTC,1,chin_0063c687-0d2c-447d-b7af-002e3795018b
1156,Ferreterías D'Aquí,5,2023-04-10 15:42:43 UTC,2023-04-10 15:42:43 UTC,1,chin_57e0fe22-2019-4e4a-bea1-24e826716e97
1155,La Placita Paletas,3,2023-04-03 16:10:31 UTC,2023-04-03 16:10:31 UTC,1,chin_419788d3-358d-4159-8899-70b8bb4d0580
1154,Autentik Boutique,5,2023-04-03 16:04:15 UTC,2023-04-03 16:04:15 UTC,1,chin_289885f3-310e-4924-9f2b-848bfe615f95
1153,New Image Salon,5,2023-04-03 15:45:05 UTC,2023-04-03 15:45:05 UTC,1,chin_15199e6a-dc5c-42d6-a26a-f62e2bd225cc
1152,Cuélate Café,3,2023-04-03 15:33:32 UTC,2023-04-03 15:33:32 UTC,1,chin_041f7624-b885-4019-8caf-a2243c512525
1151,Estribos Restaurant Sport Bar,3,2023-04-03 15:28:34 UTC,2023-04-03 15:28:34 UTC,1,chin_b63f898b-3a0f-479b-9d83-43d5879ba663
1150,EntregaMeds Pharmacy,5,2023-04-03 15:23:03 UTC,2023-04-03 15:23:03 UTC,1,chin_9a128ba6-e09f-4b91-b0b2-2afa333154c5
1149,Restaurante La Barca,3,2023-04-03 14:08:30 UTC,2023-04-03 14:08:30 UTC,1,chin_6b44f65c-feff-4915-b9df-f9636965a839
1148,Que Toston,3,2023-03-28 19:25:18 UTC,2023-03-28 19:25:18 UTC,1,chin_583547d7-e960-4268-a6f5-fb3c9c3154f4
1147,19 Barrios,3,2023-03-23 20:35:27 UTC,2023-03-23 20:35:27 UTC,1,chin_2fce10fd-cbfd-4988-acbf-83007a472ba5
1146,Farmacia Reyes,5,2023-03-23 20:35:11 UTC,2023-03-23 20:57:03 UTC,1,chin_24f4d008-5c26-4165-a277-8035122c2da1
1145,Cinnamon Roll Express,3,2023-03-23 20:34:54 UTC,2023-03-23 20:34:54 UTC,1,chin_cb16a730-f8d1-4a9f-a882-8e79080fa109
1144,Moonxa Brunch & Restaurant,3,2023-03-23 20:34:43 UTC,2023-03-23 20:34:43 UTC,1,chin_01de3ad6-122e-4b22-85d4-fde35cc18011
1143,Pinango Asian Bistro,3,2023-03-23 20:34:31 UTC,2023-03-23 20:34:31 UTC,1,chin_d2d02f7e-d484-41b6-8de1-fee19076d386
1142,Vale La Pena Coffee & Pastry,3,2023-03-23 20:34:19 UTC,2023-03-23 20:34:19 UTC,1,chin_4b009f06-b048-4b34-843f-7e7afc3411ee
1141,Chihuahua Tex Mex Cantina,3,2023-03-15 18:22:00 UTC,2023-03-15 18:22:00 UTC,1,chin_7ee81ac9-ce6d-4ffb-9971-b9875df765ff
1140,Diet Home,3,2023-03-15 17:59:40 UTC,2023-03-15 17:59:40 UTC,1,chin_d4b4ae27-f3c8-4db5-bc54-fc8fc41cd96c
1139,TByT Events,5,2023-03-15 15:46:51 UTC,2023-03-15 15:46:51 UTC,1,chin_84c28cef-b2cd-4ad1-923a-5cd4857b3ba2
1138,GG NAILS & SALON,5,2023-03-15 15:46:10 UTC,2023-03-15 15:46:10 UTC,1,chin_120653fd-829a-4519-a754-2d1e7aa88e0f
1137,Amoadoro Concept,5,2023-03-15 15:45:17 UTC,2023-03-15 15:45:17 UTC,1,chin_b78759c8-1055-401b-a848-7d51d673482d
1136,SiempreBella Gya Salon,5,2023-03-15 15:45:02 UTC,2023-03-15 15:45:02 UTC,1,chin_96a81168-5967-476e-80e2-6fbe84e5f418
1135,Luxury Hand Car Wash & Detailing,5,2023-03-15 15:43:31 UTC,2023-03-15 15:43:31 UTC,1,chin_a856397a-290c-4bbc-b746-12dcc74d538b
1134,Cafe Caribe Restaurant,3,2023-03-10 14:26:04 UTC,2023-03-10 14:26:04 UTC,1,chin_cbb5a738-f6c0-4666-a239-b6ba93fea28a
1133,Rellenos,3,2023-03-06 20:26:02 UTC,2023-03-06 20:26:02 UTC,1,chin_1b5b19ed-4ccf-491e-a7b3-63720109741e
1132,Meals to Go by R&D,3,2023-03-06 20:18:51 UTC,2023-03-06 20:19:13 UTC,1,chin_4457ee83-990a-444c-9b59-5899110694c2
1131,Ache,3,2023-03-06 20:15:39 UTC,2023-03-06 20:15:39 UTC,1,chin_bfcd2cc2-11fa-41c3-a635-5427310d8f43
1130,Delicias Bistro & Bar,3,2023-03-06 20:10:37 UTC,2023-03-06 20:10:37 UTC,1,chin_2a70fa13-b983-4b2c-a46e-cbcb07f0fc3c
1129,Z Beads and Jewelry,5,2023-03-06 20:06:31 UTC,2023-03-06 20:06:31 UTC,1,chin_efbd0a04-2e52-4cc8-b497-cbf0de7693f7
1128,Happy Bowls Aguadilla,3,2023-03-06 19:54:24 UTC,2023-03-06 19:54:24 UTC,1,chin_a7a802a6-d169-4864-a56a-125fcb7ac5eb
1127,Makilu Restaurant & Bar,3,2023-03-06 19:53:42 UTC,2023-03-06 19:53:42 UTC,1,chin_e63973e5-dd74-4894-91bc-79f2f8c9edfa
1126,Bolera Caribe,5,2023-03-02 22:16:28 UTC,2023-03-02 22:16:28 UTC,1,chin_feff40f5-151a-444f-b633-25fe2a6584f5
1125,Melsamar Bakery,3,2023-02-28 14:02:58 UTC,2023-02-28 14:02:58 UTC,1,chin_e32f220e-41de-4545-8903-80cdedfea509
1124,La Jungla Bar and Grill,3,2023-02-23 22:09:27 UTC,2023-02-23 22:09:27 UTC,1,chin_c04d1022-22e0-4e1e-ba49-fbf25e6433de
1123,Domplines Express,3,2023-02-23 20:04:32 UTC,2023-02-23 20:04:32 UTC,1,chin_f7d7ba9e-75a9-4704-bbd8-c6d80cb2ec2d
1122,Legends Spot By Lao Lao,3,2023-02-23 20:04:12 UTC,2023-02-23 20:04:12 UTC,1,chin_746fdf71-e3b3-4675-943c-25a011b1961f
1121,Punto Tapas Bar & Grill,3,2023-02-23 19:59:37 UTC,2023-02-23 19:59:37 UTC,1,chin_c2d90664-824b-4104-b930-d5dfa41e3478
1120,Garavato's Kwizin,3,2023-02-23 19:59:23 UTC,2023-02-23 19:59:23 UTC,1,chin_5872356d-9971-45d0-b3ed-e87b15dd8f1c
1119,Limon y Sal,3,2023-02-22 22:04:09 UTC,2023-02-22 22:04:09 UTC,1,chin_d1b22aca-4498-4bfa-80a2-73bd080bdd6d
1118,Barcelona's Coffee,3,2023-02-22 18:25:29 UTC,2023-02-22 18:25:29 UTC,1,chin_4ce258b1-c8bb-4b81-89cc-1d6af5364843
1117,Valdos Food Truck,3,2023-02-22 18:25:11 UTC,2023-02-22 18:25:11 UTC,1,chin_33fec769-7ff7-467b-b7a5-16805535a257
1116,Cream Cloud,3,2023-02-22 18:24:56 UTC,2023-02-22 18:24:56 UTC,1,chin_b42f302b-ba33-4abc-8351-b269491d7a13
1115,Amore Gelato,3,2023-02-22 18:24:34 UTC,2023-02-22 18:24:34 UTC,1,chin_466af8d9-2bf7-4b4f-89e6-95314c321b7c
1114,Guaynabo Auto Sound,5,2023-02-22 18:24:18 UTC,2023-02-22 18:24:18 UTC,1,chin_d216fc43-fb73-4c78-a44f-efb5ca6e0758
1113,OLE OLE BY DE FELICE,3,2023-02-17 21:54:23 UTC,2023-02-17 21:54:23 UTC,1,chin_6114bd09-f7eb-464d-bb86-703b594f5159
1112,Diseña tu Rostro Studio,5,2023-02-13 19:01:51 UTC,2023-02-13 19:01:51 UTC,1,chin_20120750-23ec-4f02-900c-9606e0abdd7e
1111,Anemone Box,5,2023-02-13 19:01:17 UTC,2023-02-13 19:01:17 UTC,1,chin_57fc1eeb-466a-45cf-9170-69460fc3127f
1110,Por la Cultura,3,2023-02-13 19:00:27 UTC,2023-02-13 19:00:27 UTC,1,chin_87af687f-943a-4391-b8dc-73568a4d5c2a
1109,El Churry,3,2023-02-13 18:10:38 UTC,2023-02-13 18:10:38 UTC,1,chin_ff6cc484-4d79-4287-b801-3bc2fb00bf10
1108,Vari Boutique,5,2023-02-10 21:17:36 UTC,2023-02-10 21:17:36 UTC,1,chin_9e065c2c-029b-4f61-8a8d-64e683222475
1107,Pasajero 17,3,2023-02-09 15:56:22 UTC,2023-02-09 15:56:22 UTC,1,chin_d79e0c89-d090-4326-8e5b-8b5d67914071
1106,Map Auto Parts,5,2023-02-09 15:49:07 UTC,2023-02-09 15:49:07 UTC,1,chin_4909f747-7bba-415f-9c22-15fbaa55db25
1105,XO Medical Esthetics,5,2023-02-09 15:48:43 UTC,2023-02-09 15:48:43 UTC,1,chin_6fa24602-5c45-4642-843e-4d04fc282bde
1104,Don Quijote Pizza,3,2023-02-09 15:48:15 UTC,2023-02-09 15:48:15 UTC,1,chin_8d605843-f35e-498e-8a3b-3767e37d1320
1103,Cayo Azul,3,2023-02-09 15:47:53 UTC,2023-02-09 15:47:53 UTC,1,chin_97da48a6-4f23-49e8-943d-f26ec4d22e76
1102,Joyeria Preciosa,5,2023-02-07 21:38:59 UTC,2023-02-07 21:38:59 UTC,1,chin_32ee0cf8-c729-41fb-a634-daa0a6324a63
1101,Burger Kitchen,3,2023-02-07 21:38:42 UTC,2023-02-07 21:38:42 UTC,1,chin_da7cb105-de8d-4744-94b6-12f9efa54e93
1100,Tropi Açai to go,3,2023-02-06 17:13:29 UTC,2023-02-06 17:13:29 UTC,1,chin_465d3b78-4b9c-4f8a-9010-e3c1eb4a31ee
1099,JR TIRES,5,2023-02-06 17:09:08 UTC,2023-02-06 17:09:08 UTC,1,chin_35c273c8-8d3c-4de3-b8d9-27bac04532a9
1098,Petit Delite,3,2023-02-06 17:03:46 UTC,2023-02-06 17:03:46 UTC,1,chin_f6485fbe-2833-46a3-a9b3-9db4d7b22d28
1097,Poké N Roll,3,2023-02-06 16:53:18 UTC,2023-02-06 16:53:18 UTC,1,chin_c8aa3f8a-7f18-4c2a-858f-3f1c888a95e9
1096,MINT Esthetic,5,2023-02-06 15:52:54 UTC,2023-02-06 15:52:54 UTC,1,chin_ffee4682-0461-4124-b4be-eb136527834b
1095,Purpura Acai Smoothies and Juice Bar,3,2023-02-06 15:52:27 UTC,2023-02-06 15:52:27 UTC,1,chin_bca9b9f6-2fc3-4fa4-9578-d973cbf856cc
1094,Obras Restaurante Brunch,3,2023-02-06 15:52:06 UTC,2023-02-06 15:52:06 UTC,1,chin_bd5b8a80-f956-4fa3-bf7e-b3d29defe777
1093,Sol Piqueo,3,2023-02-06 15:51:45 UTC,2023-02-06 15:51:45 UTC,1,chin_ce45a87a-feee-45e8-9b2f-97797b303ea7
1092,Great Cut Salon and Spa,5,2023-02-06 15:50:01 UTC,2023-02-06 15:50:01 UTC,1,chin_2b9cf863-cac1-4dbe-8ebb-42146ed6b13b
1091,The Nutty Kitchen,3,2023-02-06 15:49:42 UTC,2023-02-06 15:49:42 UTC,1,chin_3308092a-b778-45f6-b906-23608679a283
1090,BORICAI PR,3,2023-02-02 15:02:55 UTC,2023-02-02 15:02:55 UTC,1,chin_2484f3f6-1a93-4a3f-a67e-caccaf51123d
1089,Pet Nova,5,2023-01-31 20:22:50 UTC,2023-01-31 20:22:50 UTC,1,chin_9dd30b05-97d5-4788-ba02-d17d08d5e71c
1088,iCreation Electronics Store,5,2023-01-31 20:22:25 UTC,2023-01-31 20:22:25 UTC,1,chin_4dc26c9f-46ac-4b28-9f34-281b2a958fda
1087,Entre Hojas Café,3,2023-01-31 20:21:46 UTC,2023-01-31 20:21:46 UTC,1,chin_3096ff07-266b-41cd-8f61-e3932b538eb4
1086,Restaurante Bravos All Star,3,2023-01-31 20:21:27 UTC,2023-01-31 20:21:27 UTC,1,chin_a2f13d1e-28aa-4f9f-921b-b6469d7aa49e
